Answer url,Share Counts,divtext,share_number
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Lauren-Scales-4,,"289 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Bernard-Mendoza-5,,"203 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Amanda-Smith-2618,,"268 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Jai-Mishra-136,,"149 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Isabella-Fiske-McFarlin-A-k-a-Ladybelle,,"294 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Lisa-Lawson-15,,"57 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Kyle-Erhard,,"336 viewsAnswer requested by
Christine Lichtenstein
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Daniel-McIsaac-2,,"35 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Henri-Moll,,"72 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Autistic-Salvatore,,"480 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Krunoslav-Stifter-1,,"78 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Moniruzzaman-Ahmed-3,,"235 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Subas-Chandran-1,,"15 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answers/165384206,,"12 viewsAnswer requested by
Emma
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Michael-Burke-89,,"26 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Belle-Gayer,,"233 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Rachel-Harris-105,,"41 viewsAnswer requested by
Emma
and
Saudia Turney
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Shana-Emilie-Lehn,,"60 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Richard-Booth-35,,"26 viewsAnswer requested by
Emma
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Amy-Daniel-14,,"158 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Dawson-McAllister-2,,"117 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/David-Torgerson-5,,"201 viewsAnswer requested by
Derek Stark
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Adrian-Yates-5,,"241 viewsAnswer requested by
Derek Stark
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Katri%C4%81na-Zommers,,"86 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Josue-L-Powers,,"38 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Ilene-Cummings,,"7 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Jessica-Bowling-16,,"61 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Cliff-Wise,,"292 viewsAnswer requested by
Jake Likas
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Christine-Weeks-18,,"63 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Doug-Stevenson-14,,"135 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answers/187101074,,"43 viewsAnswer requested by
Jake Likas
and
Hector Ruiz
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Elliott-Meltzer,,"11 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Dan-Baciu-3,,"43 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Shailendra-Pratap-Singh-87,,"68 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Daniel-Harris-530,,"346 viewsView upvotes
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Raunak-Raj-92,,"590 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Devin-Montegue,,"20 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Doug-Simpson-62,,"45 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answers/201392357,,"50 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Poonam-Wadekar-4,,"52 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Kiran-Nalawade-30,,"168 viewsView upvotesView 1 share
1 of 1.1K answers",1
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Sameera-Sankar-1,,"149 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Coral-Kingdom,,"40 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Umema-Baber-1,,"360 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Ekansh-Goel-1,,"47 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Latha-Joseph-8,,"49 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Shweta-Sharma-1777,,"37 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/ThatMate-Team,,"41 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Alice-Smith-664,,"184 viewsAnswer requested by
John Alba
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Eryn-Seeking,,"231 viewsAnswer requested by
John Alba
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Shubham-Raghuvanshi-29,,"30 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Aparna-Joshi-178,,"16 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Mufeed-Aziz,,"40 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Patrick-Holloman,,"28 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Soumya-Acharya-19,,"40 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Julia-Yeckley,,"151 viewsAnswer requested by
Saudia Turney
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Vivienne-Sarobe,,"148 viewsAnswer requested by
Saudia Turney
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Satyajit-Mondal-20,,"23 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Sameeksha-43,,"261 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Sudhanshu-Tupe,,"108 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answers/243741948,,"14 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Samiksha-Tripathi-14,,"97 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Hari-Vishwesh-1,,"31 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Alfred-Wood-6,,"34 viewsAnswer requested by
Nick Byrdsong
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Hank-Toastin,,"75 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/LAM-272,,"49 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Geno-Jones,,"288 viewsView 1 share
1 of 1.1K answers",1
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Pechkeen-Admin,,"27 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answers/261014878,,"20 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Debra-Moore-206,,"47 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Kody-Osco-2,,"87 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Fazeela-Sadiq,,"98 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Aimee-Walters-1,,"57 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Nicola-Jane-101,,"37 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Doc-Conor,,"46 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Alien-Cord,,"200 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Naveen-Sasidharan-3,,"50 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Gazi-Salahuddin-6,,"347 viewsView 3 shares
1 of 1.1K answers",3
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Jeffrey-Greenstein-1,,"44 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Abhishek-Hait-2,,"37 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Annette-Fabiano,,"28 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Surbhi-Vyas-24,,"61 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Nate-Anglin,,"35 viewsView 1 share
1 of 1.1K answers",1
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answers/267412570,,"54 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Melody-Simon-9,,"47 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Joyce-Rodwina,,"26 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Thomas-Knox-III,,"194 viewsView 1 share
1 of 1.1K answers",1
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Shriya-Sarda,,"61 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Kala-Natrajan,,"29 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Sangita-Unni-1,,"104 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Todd-Denen-1,,"27 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Victoria-Salter,,"66 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Nancy-Evans-219,,"11 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Foram-34,,"41 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Maureen-Spencer-16,,"17 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Medi-Seller,,"77 viewsView 1 share
1 of 1.1K answers",1
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Tanisha-Chabra,,"46 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/LeenaAK-1,,"10 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Craig-Wilson-491,,"30 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Leta-Rosetree-1,,"24 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Gael-Rowan-1,,"33 views
1 of 1.1K answers",0
https://www.quora.com/What-is-something-I-can-start-doing-today-to-improve-my-mental-health-overall/answer/Humanpondering,,"7 views
1 of 1.1K answers",0
